ISIN,MarketValue,Currency
NL0010696654,163557,CHF
NL0010773842,2609767,CHF
NL0010776944,108151,CHF
NL0010801007,932853,CHF
NL0010832176,1187231,CHF
NL0010877643,4373690,CHF
NL0010937058,455561,CHF
NL0011031208,1573651,CHF
NL0011279492,156659,CHF
NL0011327523,241494,CHF
NL0011333752,577064,CHF
NL0011375019,79398,CHF
NL0011540547,635463,CHF
NL0011585146,1874817,CHF
NL0011794037,9740517,CHF
NL0011821202,6960537,CHF
NL0011821392,776004,CHF
NL0011832936,494485,CHF
NL0011872643,1090635,CHF
NL0011872650,125762,CHF
NL0012015705,782520,CHF
NL0012059018,1252619,CHF
NL0012169213,1079062,CHF
NL0012170237,168092,CHF
NL0012294466,208552,CHF
NL0012365084,238326,CHF
NL0012650360,255552,CHF
NL0012866412,680595,CHF
NL0012969182,922504,CHF
NL0013056914,169547,CHF
NL0013267909,2247216,CHF
NL0013332471,119544,CHF
NL0013654783,3506184,CHF
NL0013995087,106168,CHF
NO0003043309,173730,CHF
NO0003053605,847269,CHF
NO0003054108,2296106,CHF
NO0003055501,265907,CHF
NO0003078800,773087,CHF
NO0003096208,404004,CHF
NO0003733800,2966112,CHF
NO0003921009,194529,CHF
NO0004822503,297787,CHF
NO0005052605,799009,CHF
NO0005668905,769469,CHF
NO0005806802,157788,CHF
NO0006000801,100382,CHF
NO0006390301,181264,CHF
NO0010031479,2167303,CHF
NO0010063308,3916302,CHF
NO0010073489,98510,CHF
NO0010081235,134190,CHF
NO0010096985,2581392,CHF
NO0010196140,86898,CHF
NO0010199151,133786,CHF
NO0010208051,765452,CHF
NO0010209331,62094,CHF
NO0010234552,256282,CHF
NO0010310956,646581,CHF
NO0010345853,631318,CHF
NO0010365521,84540,CHF
NO0010387004,205061,CHF
NO0010582521,2292499,CHF
NO0010631567,433511,CHF
NO0010633951,57386,CHF
NO0010657505,325792,CHF
NO0010715139,314349,CHF
NO0010716418,511722,CHF
NO0010716582,73186,CHF
NO0010716863,38140,CHF
NO0010735343,123157,CHF
NO0010736879,260776,CHF
NO0010739402,73807,CHF
NO0010816093,79951,CHF
NO0010840515,82960,CHF
NO0010844038,472799,CHF
NZAIAE0002S6,3698268,CHF
NZAIRE0001S2,591326,CHF
NZAPTE0001S3,762013,CHF
NZARGE0010S7,397077,CHF
NZATME0002S8,2219279,CHF
NZCENE0001S6,1885525,CHF
NZCNUE0001S2,960339,CHF
NZCPTE0001S9,806558,CHF
NZFAPE0001S2,3721927,CHF
NZFBUE0001S0,734512,CHF
NZGNEE0001S7,541584,CHF
NZHELE0001S9,119755,CHF
NZIFTE0003S3,1086742,CHF
NZKPGE0001S9,837953,CHF
NZMELE0002S7,3446153,CHF
NZMETE0001S2,404728,CHF
NZMRPE0001S2,1557278,CHF
NZNZRE0001S9,138204,CHF
NZPAYE0003S9,215537,CHF
NZRBDE0001S1,146208,CHF
NZRYME0001S4,4184231,CHF
NZSKCE0001S2,965622,CHF
NZSKTE0001S6,98674,CHF
NZSMLE0001S9,258802,CHF
NZSUME0001S0,682180,CHF
NZTELE0001S4,3839273,CHF
NZZELE0001S1,573344,CHF
PA1436583006,3602207,CHF
PAI69PA00017,63721,CHF
PAL1201471A1,23098,CHF
PG0008579883,1850095,CHF
PHY0001Z1040,501132,CHF
PHY0005M1090,1090078,CHF
PHY003341054,635121,CHF
PHY0486V1154,1098042,CHF
PHY0488F1004,1693018,CHF
PHY077751022,4188302,CHF
PHY0927M1046,617931,CHF
PHY0967S1694,2200507,CHF
PHY1234G1032,133633,CHF
PHY1765W1054,367958,CHF
PHY1973T1008,473217,CHF
PHY2105Y1083,214801,CHF
PHY223581083,44481,CHF
PHY249161019,98259,CHF
PHY2518H1143,520261,CHF
PHY272571498,369623,CHF
PHY290451046,344337,CHF
PHY4092J1026,30579,CHF
PHY411571011,1017311,CHF
PHY444251177,1180569,CHF
PHY4466S1007,2285250,CHF
PHY5369R1078,54301,CHF
PHY569991086,227899,CHF
PHY5764J1483,820316,CHF
PHY594811127,200322,CHF
PHY5953G1032,79832,CHF
PHY6028G1361,568394,CHF
PHY603051020,221395,CHF
PHY6885F1067,157063,CHF
PHY6980U1070,73690,CHF
PHY7072Q1032,390286,CHF
PHY731961264,279476,CHF
PHY7571C1000,361061,CHF
PHY806761029,1556693,CHF
PHY8076N1120,2504332,CHF
PHY9297P1004,614929,CHF
PHY9382G1068,540742,CHF
PHY9584X1055,427145,CHF
PK0005501017,40086,CHF
PK0008901016,31244,CHF
PK0009801017,52226,CHF
PK0010001011,27301,CHF
PK0012101017,556625,CHF
PK0022501016,269948,CHF
PK0023901017,318713,CHF
PK0053401011,296936,CHF
PK0054501017,38207,CHF
PK0055601014,302169,CHF
PK0061701014,38951,CHF
PK0065001015,472831,CHF
PK0071501016,279525,CHF
PK0078001010,38717,CHF
PK0078701015,61923,CHF
PK0080201012,135711,CHF
PK0081901016,418330,CHF
PK0085101019,388218,CHF
PK0099701010,300283,CHF
PLALIOR00045,490263,CHF
PLBIG0000016,222911,CHF
PLBRE0000012,397157,CHF
PLBUDMX00013,423196,CHF
PLBZ00000044,654399,CHF
PLCCC0000016,251692,CHF
PLCFRPT00013,3683970,CHF
PLCIECH00018,274676,CHF
PLDINPL00011,430555,CHF
PLENEA000013,356536,CHF
PLENERG00022,294298,CHF
PLEURCH00011,397908,CHF
PLFAMUR00012,197151,CHF
PLGPW0000017,95309,CHF
PLJSW0000015,249087,CHF
PLKGHM000017,2279891,CHF
PLKRK0000010,665960,CHF
PLLOTOS00025,911047,CHF
PLLPP0000011,1118544,CHF
PLOPTTC00011,1424054,CHF
PLPEKAO00016,2284410,CHF
PLPGER000010,1699688,CHF
PLPGNIG00014,456641,CHF
PLPKN0000018,3101433,CHF
PLPKO0000016,2510265,CHF
PLPKPCR00011,60665,CHF
PLPZU0000011,2174694,CHF
PLSOFTB00016,923531,CHF
PLTAURN00011,333938,CHF
PLTLKPL00017,985036,CHF
PLTRFRM00018,90946,CHF
PLZATRM00012,268717,CHF
PR30040P1032,306157,CHF
PR3186727065,149720,CHF
PR67103X1020,111707,CHF
PR7331747001,808699,CHF
PR8967491088,200337,CHF
PTALT0AE0002,125808,CHF
PTBCP0AM0015,436276,CHF
PTCTT0AM0001,182557,CHF
PTEDP0AM0009,1900499,CHF
PTGAL0AM0009,1322994,CHF
PTJMT0AE0001,457555,CHF
PTMEN0AE0005,64089,CHF
PTPTI0AM0006,92158,CHF
PTREL0AM0008,132575,CHF
PTSEM0AM0004,133026,CHF
PTSON0AM0001,66468,CHF
PTZON0AM0006,341176,CHF
QA0001200771,1719636,CHF
QA0006929754,106951,CHF
QA0006929770,841109,CHF
QA0006929812,2627973,CHF
QA0006929838,339942,CHF
QA0006929853,2770805,CHF
QA0006929879,947300,CHF
QA0006929895,9535120,CHF
QA0007227687,91181,CHF
QA0007227695,729973,CHF
QA0007227737,1224285,CHF
QA0007227752,683348,CHF
QA000A0KD6H9,400885,CHF
QA000A0KD6J5,2953010,CHF
QA000A0KD6K3,1342441,CHF
QA000A0KD6L1,1391779,CHF
QA000A0KD6M9,662000,CHF
QA000A0M8VM3,3349980,CHF
QA000A0Q5NE9,500218,CHF
QA000A0Q6LH4,342833,CHF
QA000A0YDSW8,141834,CHF
QA000M2522L9,433126,CHF
QA000VSUG130,798381,CHF
RU0007252813,1116277,CHF
RU0007288411,4867127,CHF
RU0007661625,30188415,CHF
RU0008926258,4459737,CHF
RU0008943394,765821,CHF
RU0008958863,295936,CHF
RU0009024277,18052946,CHF
RU0009029524,3152422,CHF
RU0009029540,16488387,CHF
RU0009033591,4652883,CHF
RU0009046452,698845,CHF
RU0009046510,817058,CHF
RU0009062285,678702,CHF
RU0009084396,1068088,CHF
RU0009091573,710954,CHF
RU000A0F5UN3,46660,CHF
RU000A0J2Q06,4187172,CHF
RU000A0JNAA8,3702404,CHF
RU000A0JNG55,66112,CHF
RU000A0JNGA5,455479,CHF
RU000A0JP5V6,654776,CHF
RU000A0JPGA0,478082,CHF
RU000A0JPNM1,2957378,CHF
RU000A0JR4A1,535245,CHF
RU000A0JSQ90,453405,CHF
RU000A0JUG31,330726,CHF
RU000A0JVW89,416769,CHF
SA0007870039,331419,CHF
SA0007870047,102095,CHF
SA0007870062,337390,CHF
SA0007870104,57444,CHF
SA0007879048,1856091,CHF
SA0007879055,589431,CHF
SA0007879089,1703959,CHF
SA0007879097,2069829,CHF
SA0007879105,1036026,CHF
SA0007879113,6918894,CHF
SA0007879121,7198110,CHF
SA0007879139,1398334,CHF
SA0007879154,96925,CHF
SA0007879162,615273,CHF
SA0007879170,323416,CHF
SA0007879188,142682,CHF
SA0007879196,108184,CHF
SA0007879345,86866,CHF
SA0007879402,93335,CHF
SA0007879451,494712,CHF
SA0007879469,365346,CHF
SA0007879493,522960,CHF
SA0007879501,974867,CHF
SA0007879519,618381,CHF
SA0007879527,141002,CHF
SA0007879543,6268756,CHF
SA0007879550,1751608,CHF
SA0007879568,101768,CHF
SA0007879683,123561,CHF
SA0007879782,1319947,CHF
SA0007879915,410215,CHF
SA000A0B89Q3,377975,CHF
SA000A0BLA62,4699363,CHF
SA000A0D9HK3,1465425,CHF
SA000A0DM9P2,872252,CHF
SA000A0DPSH3,728350,CHF
SA000A0EAXM3,216498,CHF
SA000A0ETHT1,867650,CHF
SA000A0HNF36,1227246,CHF
SA000A0HNGZ6,166934,CHF
SA000A0JK5M3,607414,CHF
SA000A0KDVM8,227285,CHF
SA000A0KFKK0,393683,CHF
SA000A0LB2R6,382588,CHF
SA000A0LE310,367550,CHF
SA000A0MQCJ2,560196,CHF
SA000A0MWH44,116823,CHF
SA11U0S23612,777903,CHF
SA120GAH5617,278674,CHF
SA121053DR18,653946,CHF
SA1210540914,870394,CHF
SA122050HV19,4528281,CHF
SA1230K1UGH7,846071,CHF
SA123GA0ITH7,1247756,CHF
SA12A0540J14,106546,CHF
SA12C051UH11,971839,CHF
SA12GGPITP13,111256,CHF
SA12U0RHUHH8,449643,CHF
SA132051ET14,83311,CHF
SA132GSGS910,679594,CHF
SA1330R2TQ16,2138789,CHF
SA134G51ETH6,280400,CHF
SA135G51UI10,356759,CHF
SA136051EU12,207700,CHF
SA139051UIH0,284042,CHF
SA13J051UJH4,297929,CHF
SA13L050IE10,4154908,CHF
SA13Q051UK14,60695,CHF
SA141H01UKH9,85913,CHF
SA14K0Q0SJ16,401113,CHF
SA14QH2GSJH8,100060,CHF
SA14TG012N13,2359940,CHF
SE0000103699,1372754,CHF
SE0000103814,486150,CHF
SE0000106205,296795,CHF
SE0000106270,2252950,CHF
SE0000107203,704689,CHF
SE0000107419,3509704,CHF
SE0000108227,1842509,CHF
SE0000108656,2972950,CHF
SE0000108847,1687874,CHF
SE0000109811,156289,CHF
SE0000111940,83431,CHF
SE0000112385,692067,CHF
SE0000112724,1255606,CHF
SE0000113250,1762865,CHF
SE0000114837,873000,CHF
SE0000115446,6233989,CHF
SE0000117970,240552,CHF
SE0000120669,372226,CHF
SE0000135485,115872,CHF
SE0000148884,2364071,CHF
SE0000163594,1349869,CHF
SE0000163628,939651,CHF
SE0000170375,361851,CHF
SE0000171100,165908,CHF
SE0000191827,103847,CHF
SE0000195810,210881,CHF
SE0000202624,913845,CHF
SE0000242455,1865832,CHF
SE0000310336,1240535,CHF
SE0000375115,149830,CHF
SE0000379190,1407821,CHF
SE0000412371,133513,CHF
SE0000454746,281273,CHF
SE0000455057,1104665,CHF
SE0000470395,80315,CHF
SE0000489098,654770,CHF
SE0000549412,552025,CHF
SE0000584948,57666,CHF
SE0000652216,2440529,CHF
SE0000667891,1942357,CHF
SE0000667925,4986806,CHF
SE0000683484,70629,CHF
SE0000695876,823782,CHF
SE0000806994,241530,CHF
SE0000825820,783616,CHF
SE0000862997,504260,CHF
SE0000872095,664236,CHF
SE0000936478,570418,CHF
SE0000949331,259972,CHF
SE0001174970,945692,CHF
SE0001515552,765720,CHF
SE0001634262,86927,CHF
SE0001662230,403487,CHF
SE0001664707,86875,CHF
SE0001852419,95363,CHF
SE0001966656,73929,CHF
SE0002110064,38040,CHF
SE0002148817,45069,CHF
SE0002591420,145235,CHF
SE0002626861,243710,CHF
SE0002683557,714302,CHF
SE0003366871,60709,CHF
SE0005190238,2017034,CHF
SE0005594728,236062,CHF
SE0005677135,145961,CHF
SE0005757267,88595,CHF
SE0005999760,117007,CHF
SE0005999836,596892,CHF
SE0006220018,46600,CHF
SE0006288015,106954,CHF
SE0006370730,655134,CHF
SE0006422390,689313,CHF
SE0006425815,56738,CHF
SE0006509949,40239,CHF
SE0006593919,134576,CHF
SE0006625471,77536,CHF
SE0006887063,39778,CHF
SE0006993770,551213,CHF
SE0007074281,577997,CHF
SE0007074844,328358,CHF
SE0007100359,465886,CHF
SE0007100581,3677302,CHF
SE0007100599,2983242,CHF
SE0007126115,498676,CHF
SE0007158910,51352,CHF
SE0007185418,231312,CHF
SE0007464888,37133,CHF
SE0007491303,517155,CHF
SE0007640156,103784,CHF
SE0007665823,100370,CHF
SE0007666110,80984,CHF
SE0007691613,800934,CHF
SE0007704788,82837,CHF
SE0007871645,331385,CHF
SE0008091581,258307,CHF
SE0008091904,47499,CHF
SE0008321293,1040874,CHF
SE0008321608,50381,CHF
SE0009921588,208465,CHF
SE0009922164,3136069,CHF
SE0010468116,237880,CHF
SE0011090018,769570,CHF
SE0011116508,199299,CHF
SE0011166610,2380533,CHF
SE0011166628,1427958,CHF
SE0011166933,792323,CHF
SE0011166941,488047,CHF
SE0011166974,911779,CHF
SE0011205194,586610,CHF
SE0011205202,314668,CHF
SE0011337708,833692,CHF
SE0011426428,240561,CHF
SE0012116390,525569,CHF
SE0012141687,204652,CHF
SE0012454072,231727,CHF
SE0012454379,123191,CHF
SE0012455525,76200,CHF
SE0012455673,1177822,CHF
SE0012673267,743141,CHF
SE0012729366,54583,CHF
SE0013121589,249132,CHF
SE0013256682,646207,CHF
SG0531000230,2209623,CHF
SG1AA5000001,272015,CHF
SG1AB5000009,211142,CHF
SG1AB9000005,94230,CHF
SG1AF6000009,924062,CHF
SG1B51001017,2698293,CHF
SG1BI7000000,116832,CHF
SG1CH4000003,382688,CHF
SG1CI9000006,844854,CHF
SG1DG3000004,163169,CHF
SG1DH9000006,1209051,CHF
SG1ED2000000,45761,CHF
SG1F60858221,3182708,CHF
SG1H36875612,100014,CHF
SG1H97877952,446306,CHF
SG1I52882764,632209,CHF
SG1I53882771,331430,CHF
SG1J26887955,3760028,CHF
SG1J27887962,3315403,CHF
SG1K66001688,332254,CHF
SG1L01001701,18669358,CHF
SG1M31001969,14976643,CHF
SG1M51904654,2876703,CHF
SG1M77906915,4000282,CHF
SG1N31909426,1042537,CHF
SG1N89910219,522310,CHF
SG1P32918333,1737483,CHF
SG1P66918738,763376,CHF
SG1Q52922370,702505,CHF
SG1R50925390,702570,CHF
SG1R89002252,999852,CHF
SG1R95002270,186882,CHF
SG1S03926213,1753910,CHF
SG1S04926220,16071477,CHF
SG1S18926810,429069,CHF
SG1S76928401,125788,CHF
SG1S83002349,774067,CHF
SG1T06929205,176333,CHF
SG1T08929278,612417,CHF
SG1T22929874,914150,CHF
SG1T56930848,6108374,CHF
SG1T57930854,271523,CHF
SG1T60930966,864896,CHF
SG1T66931158,517173,CHF
SG1T70931228,491145,CHF
SG1T74931364,193501,CHF
SG1T75931496,9972940,CHF
SG1U25933169,408008,CHF
SG1U27933225,206366,CHF
SG1U48933923,814441,CHF
SG1U68934629,2739121,CHF
SG1U76934819,1017098,CHF
SG1V07936171,42056,CHF
SG1V12936232,353620,CHF
SG1V52937132,552298,CHF
SG1V61937297,3269200,CHF
SG1W27938677,166328,CHF
SG1W35938974,404328,CHF
SG1Z70955880,266259,CHF
SG2B80958517,163958,CHF
SG2C32962814,1449043,CHF
SG2C57965205,174579,CHF
SG2C81967185,453314,CHF
SG2D00968206,486544,CHF
SG2D18969584,2094485,CHF
SG2D54973185,331298,CHF
SG2E67980267,132277,CHF
SG2F05983695,347470,CHF
SG2F08984575,224302,CHF
SG2F25986140,111618,CHF
SG2F55990442,1057751,CHF
SG2G02994595,369792,CHF
SG2G07995670,162748,CHF
SG2G60000004,476910,CHF
SG9999000020,595240,CHF
SG9999015267,1325681,CHF
SGXC28500103,17152,CHF
SGXC75818630,162783,CHF
SGXE21576413,3448634,CHF
TH0001010014,952776,CHF
TH0001010R16,135002,CHF
TH0002010Z14,446846,CHF
TH0003010Z12,4053979,CHF
TH0015010018,1115374,CHF
TH0016010009,52233,CHF
TH0016010017,2679369,CHF
TH0068010Z15,236680,CHF
TH0083B10Z10,430314,CHF
TH0101A10Z19,2695256,CHF
TH0120010Y15,94407,CHF
TH0121010019,376164,CHF
TH0122C10Z12,430078,CHF
TH0128B10Z17,1024122,CHF
TH0136010Z10,48334,CHF
TH0143010Z16,721042,CHF
TH0150010Z11,2429877,CHF
TH0152A10Z17,138692,CHF
TH0168A10Z19,2179378,CHF
TH0176B10Z18,131495,CHF
TH0201A10Y19,2769519,CHF
TH0209010Z15,419353,CHF
TH0212A10Z15,106183,CHF
TH0219010Z14,176617,CHF
TH0221B10Z13,5524969,CHF
TH0245010010,313548,CHF
TH0254A10Z14,201243,CHF
TH0256A10Z12,572857,CHF
TH0264A10Z12,6762168,CHF
TH0268010Z03,1263563,CHF
TH0268010Z11,3230865,CHF
TH0278A10Z16,47958,CHF
TH0279010Y19,523813,CHF
TH0285A10Z17,274954,CHF
TH0285B10Z16,49536,CHF
TH0297010Z10,69666,CHF
TH0307010Z17,374180,CHF
TH0308010Y16,405029,CHF
TH0324B10Z19,543273,CHF
TH0329C10Z13,70438,CHF
TH0355A10Z12,1449899,CHF
TH0363010Z10,79924,CHF
TH0371010Z13,656043,CHF
TH0375010Z14,440069,CHF
TH0418G10Z11,458931,CHF
TH0420010Y19,799825,CHF
TH0438010Z10,60168,CHF
TH0450010Y16,1952808,CHF
TH0456010Z12,59315,CHF
TH0465010005,935241,CHF
TH0465010013,2508821,CHF
TH0471010Y12,387549,CHF
TH0475010Z12,74200,CHF
TH0480B10Z19,552878,CHF
TH0481B10Z18,3449677,CHF
TH0530010Z14,572160,CHF
TH0535010Z13,70692,CHF
TH0554010Z14,266140,CHF
TH0566B10Z16,74608,CHF
TH0577C10Z12,437821,CHF
TH0592010Z14,83752,CHF
TH0616010Z11,127308,CHF
TH0617A10Z16,431335,CHF
TH0637010Y18,426954,CHF
TH0646010Z18,4391213,CHF
TH0661010015,2579778,CHF
TH0664010Z11,369863,CHF
TH0669010Z10,50432,CHF
TH0671010Z16,379492,CHF
TH0697010Z11,98943,CHF
TH0699010011,321474,CHF
TH0705B10Z18,62866,CHF
TH0737010Y16,6716102,CHF
TH0747A10Z19,37612,CHF
TH0765010Z16,6845606,CHF
TH0788010013,29826,CHF
TH0796010013,694693,CHF
TH0808010Y15,655414,CHF
TH0815010010,43548,CHF
TH0828A10Z11,74117,CHF
TH0833010Y13,82441,CHF
TH0889010Y15,286972,CHF
TH0933010017,285088,CHF
TH0940010Y16,75766,CHF
TH0961010Y12,511219,CHF
TH0975010016,262553,CHF
TH0979A10Z18,151712,CHF
TH0991010016,653021,CHF
TH1016010007,325094,CHF
TH1027010012,541567,CHF
TH1041010Z11,125060,CHF
TH1074010014,2653154,CHF
TH3437010R19,61278,CHF
TH3545010011,634198,CHF
TH3871010Z19,847565,CHF
TH3925010Z13,67889,CHF
TH4100010Z12,152653,CHF
TH4101010015,44027,CHF
TH4403010010,63450,CHF
TH4536010Z17,295633,CHF
TH4539010Z11,325261,CHF
TH4547010017,283195,CHF
TH4984010017,356806,CHF
TH5456010Y18,366476,CHF
TH6068010Y10,393224,CHF
TH6128010019,68111,CHF
TH6253010016,407459,CHF
TH6329010016,38317,CHF
TH6488010013,472927,CHF
TH6678010013,429376,CHF
TH6789010019,57208,CHF
TH6838010010,533361,CHF
TH6927010012,52207,CHF
TH6999010015,1613222,CHF
TH7411010013,298099,CHF
TH7534010015,100922,CHF
TH7545010012,279534,CHF
TH7595010011,78515,CHF
TH7846010Z17,151258,CHF
TH7920010017,52546,CHF
TH7923010014,319103,CHF
TH8170010012,40787,CHF
TH8319010014,896738,CHF
TH8752010018,234756,CHF
TH8878010017,77452,CHF
TH9301010012,61905,CHF
TRAAEFES91A9,838436,CHF
TRAAKBNK91N6,2271544,CHF
TRAAKSAW91E1,70106,CHF
TRAANACM91F7,43733,CHF
TRAARCLK91H5,149056,CHF
TRAASELS91H2,342849,CHF
TRAAYGAZ91E0,51690,CHF
TRADOHOL91Q8,107815,CHF
TRAEREGL91G3,1485356,CHF
TRAGARAN91N1,2663022,CHF
TRAISCTR91N2,1351345,CHF
TRAKCHOL91Q8,1263324,CHF
TRAKORDS91B2,40367,CHF
TRAKRDMR91G7,325098,CHF
TRAOTKAR91H3,72262,CHF
TRAOTOSN91H6,102606,CHF
TRAPETKM91E0,535890,CHF
TRASAHOL91Q5,1110773,CHF
TRASASAW91E4,71537,CHF
TRASODAS91E5,459722,CHF
TRATCELL91M1,1964965,CHF
TRATHYAO91M5,1053653,CHF
TRATRKCM91F7,366957,CHF
TRATSKBW91N0,86937,CHF
TRATUPRS91E8,1087275,CHF
TRAVESTL91H6,58628,CHF
TREBIMM00018,859134,CHF
TRECOLA00011,627443,CHF
TREEGYO00017,384168,CHF
TREENSA00014,100372,CHF
TREKOAL00014,441516,CHF
TREKOZA00014,252270,CHF
TREMAVI00037,128086,CHF
TREMGTI00012,79630,CHF
TREMLPC00021,81303,CHF
TREPEGS00016,432977,CHF
TRESLEC00014,60035,CHF
TRESOKM00022,92176,CHF
TRETAVH00018,248525,CHF
TRETHAL00019,501312,CHF
TRETKHO00012,618944,CHF
TREULKR00015,495798,CHF
TW0001101004,1835489,CHF
TW0001102002,832529,CHF
TW0001103000,97467,CHF
TW0001201002,85774,CHF
TW0001210003,690489,CHF
TW0001215002,119754,CHF
TW0001216000,5889080,CHF
TW0001227007,953183,CHF
TW0001229003,942112,CHF
TW0001232007,62539,CHF
TW0001301000,4227885,CHF
TW0001303006,3075297,CHF
TW0001304004,428885,CHF
TW0001305001,79172,CHF
TW0001310001,309212,CHF
TW0001312007,395952,CHF
TW0001313005,99694,CHF
TW0001314003,730945,CHF
TW0001319002,464137,CHF
TW0001326007,2534881,CHF
TW0001402006,836742,CHF
TW0001409001,393923,CHF
TW0001434009,768917,CHF
TW0001440006,336469,CHF
TW0001444008,66774,CHF
TW0001476000,574439,CHF
TW0001477008,802591,CHF
TW0001504009,1217039,CHF
TW0001507002,101777,CHF
TW0001515005,101483,CHF
TW0001532000,97219,CHF
TW0001536001,676104,CHF
TW0001537009,360987,CHF
TW0001565000,543225,CHF
TW0001582005,111704,CHF
TW0001605004,1135221,CHF
TW0001702009,276230,CHF
TW0001707008,579518,CHF
TW0001710002,315440,CHF
TW0001711000,72062,CHF
TW0001717007,632371,CHF
TW0001718005,124986,CHF
TW0001722007,933161,CHF
TW0001723005,494641,CHF
TW0001736007,87864,CHF
TW0001773000,54715,CHF
TW0001789006,212822,CHF
TW0001795003,104016,CHF
TW0001802007,334376,CHF
TW0001808004,137947,CHF
TW0001904001,372823,CHF
TW0001905008,38001,CHF
TW0001907004,188997,CHF
TW0001909000,220876,CHF
TW0002002003,2298374,CHF
TW0002006004,504478,CHF
TW0002014008,261805,CHF
TW0002015005,673054,CHF
TW0002023009,106106,CHF
TW0002027000,660100,CHF
TW0002031002,86492,CHF
TW0002034006,224248,CHF
TW0002049004,579051,CHF
TW0002059003,572992,CHF
TW0002101003,514879,CHF
TW0002103009,424285,CHF
TW0002104007,559248,CHF
TW0002105004,692104,CHF
TW0002106002,434929,CHF
TW0002108008,85759,CHF
TW0002201001,422491,CHF
TW0002204005,238969,CHF
TW0002206000,245636,CHF
TW0002207008,1632663,CHF
TW0002208006,61828,CHF
TW0002231008,363884,CHF
TW0002301009,3187766,CHF
TW0002303005,2951318,CHF
TW0002308004,2514824,CHF
TW0002312006,180981,CHF
TW0002313004,1145100,CHF
TW0002317005,9352827,CHF
TW0002323003,249433,CHF
TW0002324001,3394692,CHF
TW0002327004,1582920,CHF
TW0002328002,255905,CHF
TW0002330008,72953953,CHF
TW0002337003,1661367,CHF
TW0002344009,823742,CHF
TW0002345006,960565,CHF
TW0002347002,1846788,CHF
TW0002349008,242515,CHF
TW0002351004,96438,CHF
TW0002352002,833236,CHF
TW0002353000,473217,CHF
TW0002354008,1077776,CHF
TW0002355005,274534,CHF
TW0002356003,519641,CHF
TW0002357001,4203927,CHF
TW0002360005,1330242,CHF
TW0002362001,412498,CHF
TW0002367000,510020,CHF
TW0002371002,355463,CHF
TW0002373008,46568,CHF
TW0002376001,661451,CHF
TW0002377009,523727,CHF
TW0002379005,991938,CHF
TW0002382009,3302572,CHF
TW0002383007,893956,CHF
TW0002385002,3091027,CHF
TW0002388006,84539,CHF
TW0002392008,507462,CHF
TW0002393006,388396,CHF
TW0002395001,2547424,CHF
TW0002404001,658466,CHF
TW0002408002,1465579,CHF
TW0002409000,2001768,CHF
TW0002412004,10541341,CHF
TW0002421005,91773,CHF
TW0002428000,66005,CHF
TW0002439007,792223,CHF
TW0002441003,537905,CHF
TW0002448008,867354,CHF
TW0002449006,1134138,CHF
TW0002451002,402626,CHF
TW0002454006,5585787,CHF
TW0002455003,537459,CHF
TW0002456001,719120,CHF
TW0002458007,594511,CHF
TW0002474004,2207174,CHF
TW0002481009,216630,CHF
TW0002489002,338868,CHF
TW0002492006,1100557,CHF
TW0002498003,641707,CHF
TW0002501004,123845,CHF
TW0002504008,445628,CHF
TW0002511003,332883,CHF
TW0002515004,115606,CHF
TW0002520004,106138,CHF
TW0002534005,355792,CHF
TW0002542008,294759,CHF
TW0002547007,249124,CHF
TW0002548005,559367,CHF
TW0002603008,296016,CHF
TW0002605003,195101,CHF
TW0002606001,417873,CHF
TW0002607009,78803,CHF
TW0002609005,98985,CHF
TW0002610003,170388,CHF
TW0002615002,285059,CHF
TW0002618006,456186,CHF
TW0002633005,1631177,CHF
TW0002707007,81404,CHF
TW0002801008,2876783,CHF
TW0002809001,665525,CHF
TW0002812005,903597,CHF
TW0002820008,148271,CHF
TW0002823002,531634,CHF
TW0002834009,2362085,CHF
TW0002836004,55824,CHF
TW0002838000,189440,CHF
TW0002845005,643285,CHF
TW0002850005,86036,CHF
TW0002855004,403445,CHF
TW0002867009,502841,CHF
TW0002880002,6271809,CHF
TW0002881000,2630119,CHF
TW0002882008,2792672,CHF
TW0002883006,1028647,CHF
TW0002884004,4532773,CHF
TW0002885001,1624995,CHF
TW0002886009,5601151,CHF
TW0002887007,1176153,CHF
TW0002888005,1773700,CHF
TW0002889003,704835,CHF
TW0002890001,1210796,CHF
TW0002891009,3494725,CHF
TW0002892007,9609917,CHF
TW0002897006,99401,CHF
TW0002903002,548655,CHF
TW0002905007,270099,CHF
TW0002908001,204078,CHF
TW0002912003,4723488,CHF
TW0002913001,313518,CHF
TW0002915006,673473,CHF
TW0003005005,414853,CHF
TW0003006003,331740,CHF
TW0003008009,4199403,CHF
TW0003010005,107682,CHF
TW0003017000,146651,CHF
TW0003019006,579130,CHF
TW0003022000,79358,CHF
TW0003023008,688961,CHF
TW0003026001,403569,CHF
TW0003030003,92800,CHF
TW0003034005,1061157,CHF
TW0003035002,352821,CHF
TW0003036000,502280,CHF
TW0003037008,1305174,CHF
TW0003042008,412543,CHF
TW0003044004,1386481,CHF
TW0003045001,8540888,CHF
TW0003081006,598899,CHF
TW0003105003,807254,CHF
TW0003152005,341121,CHF
TW0003189007,393226,CHF
TW0003227005,482867,CHF
TW0003231007,703708,CHF
TW0003260006,386145,CHF
TW0003264008,153469,CHF
TW0003293007,604714,CHF
TW0003324000,156347,CHF
TW0003374005,351054,CHF
TW0003376000,541723,CHF
