Peer.Group,Investor.Name,Portfolio.Name,ISIN,MarketValue,Currency
pensionfund,A,x,US79771KAC09,15518.74218,GHS
pensionfund,B,y,GB00B45ZDW09,20297.18198,HRK
pensionfund,C,z,US31407G5S35,18308.92989,UYU
pensionfund,D,x,XS1357879490,79204.1769,SAR
pensionfund,A,y,US36213GT434,91675.23852,CZK
pensionfund,B,z,US31413BLE91,93774.25111,KRW
pensionfund,C,x,US36203EES37,24942.16893,TWD
pensionfund,D,y,US476575ZM02,16658.68922,UYU
pensionfund,A,z,SE0007387089,8532.029391,CNY
pensionfund,B,x,US698873WY82,54057.79031,BRL
pensionfund,C,y,US927781L447,42632.11184,SEK
pensionfund,D,z,US924258S642,748.1733693,COP
pensionfund,A,x,US455114MG07,42588.67308,AUD
pensionfund,B,y,LU0175425247,21538.60978,PLN
pensionfund,C,z,US81746TAD72,26304.75121,SEK
pensionfund,D,x,US36225DMF86,29383.33855,IDR
pensionfund,A,y,US058927AL86,26007.55249,BWP
pensionfund,B,z,US843395AA20,92337.00509,HUF
pensionfund,C,x,JP228000FG69,58581.00202,MYR
pensionfund,D,y,KW0EQ0601314,88276.18438,THB
pensionfund,A,z,US31417BXM44,23134.83352,MUR
pensionfund,B,x,LU0569690471,71701.43355,QAR
pensionfund,C,y,USU86759AE41,38943.92331,MXN
pensionfund,D,z,US95000YAV74,56750.10164,DKK
pensionfund,A,x,US3137ANYL32,16313.02276,GHS
pensionfund,B,y,US199507F902,54277.72043,CZK
pensionfund,C,z,AU3CB0237725,94973.08649,BDT
pensionfund,D,x,US65339F1012,32912.37102,BGN
pensionfund,A,y,US560551PH00,58173.15551,NGN
pensionfund,B,z,US02151HAD70,42338.50424,CAD
pensionfund,C,x,US54589SBB97,52795.23913,GBP
pensionfund,D,y,US89114QBW78,48103.8114,GHS
pensionfund,A,z,LU1600558982,17647.7099,RUB
pensionfund,B,x,CH0370943539,94022.61043,RON
pensionfund,C,y,US07384M4C33,86942.63888,INR
pensionfund,D,z,TH0546010Y03,43659.98867,ILS
pensionfund,A,x,LU1629074094,1807.735048,SEK
pensionfund,B,y,XS0575947642,80783.9838,AED
pensionfund,C,z,US87165LCC37,3482.501695,VND
pensionfund,D,x,LU0439731851,84406.74711,CAD
pensionfund,A,y,US2322655N47,9731.688203,BDT
pensionfund,B,z,XS2049410090,62057.72185,UYU
pensionfund,C,x,GB00BG5XFB10,53869.40395,PLN
pensionfund,D,y,US3138WHJT00,18739.99002,EGP
pensionfund,A,z,US914729RY60,64201.26177,MYR
pensionfund,B,x,US3136A83B40,34439.69981,CHF
pensionfund,C,y,US842587CX39,23661.25468,AUD
pensionfund,D,z,US3136ATUB82,97774.30465,SEK
pensionfund,A,x,INE905C01026,73910.80149,DKK
pensionfund,B,y,CA626209JC59,69283.26405,RSD
pensionfund,C,z,US31400RR946,14958.27503,ARS
pensionfund,D,x,LU0430649086,64581.84831,CLP
pensionfund,A,y,US662238CS15,13972.86524,MAD
pensionfund,B,z,INE206D08394,75255.22739,GHS
pensionfund,C,x,US3132AEJ725,83745.51476,PLN
pensionfund,D,y,US3138EQGK29,8350.499614,RON
pensionfund,A,z,US3132QRQE34,92343.70211,CNY
pensionfund,B,x,US249218BB31,56605.63677,BRL
pensionfund,C,y,US54811GZG80,17163.99168,KRW
pensionfund,D,z,US01F0324198,42770.94281,KRW
pensionfund,A,x,MYBVN1302402,63360.94672,AED
pensionfund,B,y,KR354412G873,54306.23596,DKK
pensionfund,C,z,US58504K1043,47024.75426,RON
pensionfund,D,x,US05963GAJ76,17409.44188,MXN
pensionfund,A,y,LU1807390924,80622.45977,BRL
pensionfund,B,z,XS1777699916,48260.63292,AED
pensionfund,C,x,US466247K513,11123.71718,COP
pensionfund,D,y,KR7120030002,80094.89912,CAD
pensionfund,A,z,PEP70101M530,85726.00855,VND
pensionfund,B,x,CNE1000009M6,29677.93767,ILS
pensionfund,C,y,US68450LER24,97036.22761,HUF
pensionfund,D,z,US181070DQ34,93675.85546,QAR
pensionfund,A,x,DE000ETFL466,83229.39194,NOK
pensionfund,B,y,US31393XGV38,42311.34548,GHS
pensionfund,C,z,GB00BWK27X12,85754.90596,MXN
pensionfund,D,x,LU1784287721,75576.29596,EUR
pensionfund,A,y,DK0016075294,6167.831874,NGN
pensionfund,B,z,US36296HBH12,5129.437013,BWP
pensionfund,C,x,INE769A01020,48275.84002,NGN
pensionfund,D,y,US05674RAJ32,40042.80084,PEN
pensionfund,A,z,US3431368K61,76219.87475,VND
pensionfund,B,x,CNE100001VC5,51435.58739,PEN
pensionfund,C,y,LU1823398067,97173.50119,UYU
pensionfund,D,z,US36207UTN80,10958.03429,THB
pensionfund,A,x,AT0000354501,61591.26725,PHP
pensionfund,B,y,US720526YH92,79775.14155,BRL
pensionfund,C,z,US29261AAB61,74971.03637,TWD
pensionfund,D,x,MYBVK1501918,27345.41902,KRW
pensionfund,A,y,US86362GAB14,57326.85776,AED
pensionfund,B,z,USU1309CAD84,63477.45548,CNY
pensionfund,C,x,XS1306576726,62998.65348,ILS
pensionfund,D,y,US3137BQC218,81021.62888,SEK
pensionfund,A,z,IE00BF5H4Y29,94980.13398,BHD
pensionfund,B,x,LU1280956597,87154.58252,CAD
pensionfund,C,y,XS1853278924,14280.29983,RSD
pensionfund,D,z,INE409A01015,29636.51603,ZMW
pensionfund,A,x,US31409EJV48,73697.86215,BHD
pensionfund,B,y,FR0011607225,12211.19431,EUR
pensionfund,C,z,XS1268456347,17643.32101,JOD
pensionfund,D,x,US23305YAD13,47067.91815,KWD
pensionfund,A,y,TW000B938679,70256.73193,DOP
pensionfund,B,z,FR0013181864,9445.553669,THB
pensionfund,C,x,JP2141302EC2,44073.80839,RUB
pensionfund,D,y,DE0009773010,39239.07933,MXN
pensionfund,A,z,GB00BBX46183,84278.1588,BHD
pensionfund,B,x,US3138WVPE50,42567.45661,SEK
pensionfund,C,y,US561851JU14,65944.54174,RON
pensionfund,D,z,CRG0000B95H5,82398.99232,BDT
pensionfund,A,x,US92428CHJ62,32701.37838,VND
pensionfund,B,y,US38378K5N53,88517.60168,MUR
pensionfund,C,z,US961214EF61,54838.36133,UYU
pensionfund,D,x,US37310PAC59,83686.83076,BGN
pensionfund,A,y,US196632UA97,18658.45146,MYR
pensionfund,B,z,US971567NZ19,11115.52603,MAD
pensionfund,C,x,KR6029886795,32988.11642,TRY
pensionfund,D,y,US54675RDR93,35019.80268,NZD
pensionfund,A,z,US12628LAF76,2642.773093,BHD
pensionfund,B,x,US66727WAA09,33895.27782,ZAR
pensionfund,C,y,GB00BW6Q1021,83718.24124,LKR
pensionfund,D,z,KR7001260009,77936.15396,MUR
pensionfund,A,x,BRLEVEACNOR2,70224.92732,THB
pensionfund,B,y,XS1589576047,41596.64053,RSD
pensionfund,C,z,LU0384367917,60588.47433,TRY
pensionfund,D,x,US3137AFPC00,12795.11886,HUF
pensionfund,A,y,US095167TA06,83928.55986,HUF
pensionfund,B,z,US3140JXMN53,97358.9951,PEN
pensionfund,C,x,US38375UMP20,22243.84094,UYU
pensionfund,D,y,US31405QLS56,54546.37054,DKK
pensionfund,A,z,GB00B63DTG61,2129.279844,MYR
pensionfund,B,x,US3138YR3W61,7908.197559,CLP
pensionfund,C,y,CA05565QDS45,84978.90662,GBP
pensionfund,D,z,US3137A1JE48,38823.57776,COP
pensionfund,A,x,US88033M2B23,22935.86072,NOK
pensionfund,B,y,FR0007064324,7482.104794,GBP
pensionfund,C,z,US12669F5X79,14.51563674,CAD
pensionfund,D,x,US646066ZU71,7107.49569,LKR
pensionfund,A,y,US86358EPS99,68551.49494,NGN
pensionfund,B,z,IN2920120135,55789.63474,EGP
pensionfund,C,x,US12528YAF07,37806.48188,KRW
pensionfund,D,y,LU1823391997,6641.29654,ILS
pensionfund,A,z,US92558BAE83,65831.37043,JPY
pensionfund,B,x,INE376Y01016,5716.941295,CAD
pensionfund,C,y,US3132J9XP82,90334.05492,ARS
pensionfund,D,z,US38373MM239,77918.08494,HUF
pensionfund,A,x,US61690AAG94,75914.90061,DKK
pensionfund,B,y,US68609BF517,3411.171173,OMR
pensionfund,C,z,FR0012045557,84625.0954,BGN
pensionfund,D,x,CND100007HG4,50302.91132,HKD
pensionfund,A,y,PLPZBDT00013,5577.064358,BWP
pensionfund,B,z,US594479AE73,33162.90486,SAR
pensionfund,C,x,US3132GRVE88,92123.16577,RSD
pensionfund,D,y,US02376RAE27,45409.16433,VND
pensionfund,A,z,KR354406G594,56440.07119,SEK
pensionfund,B,x,US31406GPA12,11389.3482,KRW
pensionfund,C,y,US537445QA95,65968.59307,CAD
pensionfund,D,z,DE0005408116,39612.86856,IDR
pensionfund,A,x,US82922TAA79,72915.65737,DOP
pensionfund,B,y,XS1527515321,12010.10231,NOK
pensionfund,C,z,FR0011096890,26157.22989,OMR
pensionfund,D,x,XS0803109270,31773.69732,DKK
pensionfund,A,y,US430686QE89,75681.78551,CNY
pensionfund,B,z,AU000000PSI6,6653.422824,JPY
pensionfund,C,x,US12665UAA25,45204.3909,SGD
pensionfund,D,y,IN1620150012,17156.0649,LKR
pensionfund,A,z,IE00B4RKC488,34701.65581,COP
pensionfund,B,x,BE6286271893,61299.88482,ARS
pensionfund,C,y,US3137B32Z00,23297.24491,RSD
pensionfund,D,z,US3128KGK238,9109.76267,DKK
pensionfund,A,x,US5006432000,61988.61062,KRW
pensionfund,B,y,US36201AY366,73987.20847,EGP
pensionfund,C,z,XS1774623737,97850.7364,AED
pensionfund,D,x,XS2002498959,24666.17452,BRL
pensionfund,A,y,US095743CV03,55945.06853,DKK
pensionfund,B,z,US678026AE56,96361.6885,ZMW
pensionfund,C,x,SE0011978675,34651.85022,IDR
pensionfund,D,y,US3735396U44,75340.54442,HKD
pensionfund,A,z,PLASSEE00014,85120.32617,HRK
pensionfund,B,x,VEV000201005,24917.19113,KRW
pensionfund,C,y,US76218Y2028,47212.92409,CHF
pensionfund,D,z,US76112BYX27,54080.60442,LKR
pensionfund,A,x,IE00BD044R75,85094.42406,NGN
pensionfund,B,y,LU0012050646,89536.30701,KRW
pensionfund,C,z,CH0479514223,3699.596857,LKR
pensionfund,D,x,US38379R5U32,31790.79866,CLP
pensionfund,A,y,US806854AD77,13252.13409,MXN
pensionfund,B,z,LU0292585626,1745.154187,MAD
pensionfund,C,x,XS2140531950,2445.914773,EUR
pensionfund,D,y,AT0000657465,85522.16304,KRW
pensionfund,A,z,US67756CCF32,85738.6012,THB
pensionfund,B,x,US575579E379,93947.2396,PKR
pensionfund,C,y,US36209DJP06,82827.26934,THB
pensionfund,D,z,GB00BNGMZB68,82616.50685,BWP
pensionfund,A,x,LU0616241807,31144.98564,PEN
pensionfund,B,y,CNE000000S84,10594.78033,MYR
pensionfund,C,z,IE00BYW73306,50897.4201,RUB
pensionfund,D,x,KR2008012743,71949.74175,JOD
pensionfund,A,y,FR0010891168,80073.35389,BGN
pensionfund,B,z,US31358C5P73,42547.37664,RUB
pensionfund,C,x,DE0005647630,7259.423483,CAD
pensionfund,D,y,LU1073902436,35136.02836,CAD
pensionfund,A,z,US05352A1007,66700.16554,DOP
pensionfund,B,x,JP351265AG31,8972.89074,CAD
pensionfund,C,y,DE000A2NBKJ5,60994.89195,BGN
pensionfund,D,z,AU000000BOL9,79417.03538,ARS
pensionfund,A,x,US4642862514,86864.13574,TRY
pensionfund,B,y,CA38068W1086,42372.57383,QAR
pensionfund,C,z,BE0008553175,36788.70405,TWD
pensionfund,D,x,US982705CB93,89158.25409,NZD
pensionfund,A,y,US167593UQ30,31756.20924,AED
pensionfund,B,z,US29267YAM49,55453.69478,PHP
pensionfund,C,x,TW0002597002,59537.66852,BRL
pensionfund,D,y,US31387CRW37,22964.83239,DOP
pensionfund,A,z,US36290RYB31,12107.67516,PLN
pensionfund,B,x,IE0000663470,60407.79744,UYU
pensionfund,C,y,DE000DF36XS6,65702.30575,GBP
pensionfund,D,z,US3140FFNS61,14585.25906,PEN
pensionfund,A,x,US61742CAA62,29166.48768,SGD
pensionfund,B,y,SE0012193894,31227.05338,KRW
pensionfund,C,z,MYBUK1401475,10152.12577,SGD
pensionfund,D,x,US31397HVM77,99218.38028,OMR
pensionfund,A,y,CND100013DJ5,66602.90101,BRL
pensionfund,B,z,US271069BD74,13961.35359,DOP
pensionfund,C,x,XS0084291201,17386.45905,BGN
pensionfund,D,y,FR0000578544,23146.75368,EUR
pensionfund,A,z,US4812A38589,56643.47881,HRK
pensionfund,B,x,US74514LD200,92616.3878,MYR
pensionfund,C,y,XS1720552659,88787.07189,OMR
pensionfund,D,z,US62828M2B67,37247.0753,MAD
pensionfund,A,x,US549203VZ70,18962.16648,PHP
pensionfund,B,y,IE00BLG31288,1567.136576,KWD
pensionfund,C,z,XS1222591023,40182.21281,NZD
pensionfund,D,x,LU0837062107,25599.28513,ZAR
pensionfund,A,y,INE455T01018,32052.95123,PEN
pensionfund,B,z,US791676CF40,83974.04681,KRW
pensionfund,C,x,US783186NF21,19554.71424,SEK
pensionfund,D,y,US646066P469,13636.46127,THB
pensionfund,A,z,INE284D01016,45900.71456,AED
pensionfund,B,x,CND10000LNH4,38217.65616,JPY
pensionfund,C,y,US95081HAR57,29638.02979,CZK
pensionfund,D,z,GB00B11DNX85,18405.16006,MAD
pensionfund,A,x,US60956PMR00,61075.01352,MUR
pensionfund,B,y,US3137A3JT72,39662.77488,ZAR
pensionfund,C,z,XS1778631066,93696.33222,NZD
pensionfund,D,x,US868392UX78,36012.63256,OMR
pensionfund,A,y,XS1245325664,94734.69805,OMR
pensionfund,B,z,US36213FQS55,69082.58171,MYR
pensionfund,C,x,CND100006D01,99813.77419,CNY
pensionfund,D,y,IE00BCBJG560,67965.97387,AED
pensionfund,A,z,US74153WCH07,97629.24869,SAR
pensionfund,B,x,US38375C2B53,55555.1084,NOK
pensionfund,C,y,US07386UAM45,30235.46505,BRL
pensionfund,D,z,US38374EDL83,27185.50717,HRK
pensionfund,A,x,US02336R1014,45131.76106,PHP
pensionfund,B,y,US695114CU02,92300.41389,LKR
pensionfund,C,z,US31403DT821,69486.29102,ARS
pensionfund,D,x,CA38210L1094,61089.33488,BDT
pensionfund,A,y,US57584XT353,74601.21076,RSD
pensionfund,B,z,US45660LL564,66818.56107,ZMW
pensionfund,C,x,CA0977517055,65315.12223,RON
pensionfund,D,y,US31417LB954,69909.52581,ZAR
pensionfund,A,z,XS1088515207,32636.55966,NZD
pensionfund,B,x,US38378KCV98,21778.65944,PHP
pensionfund,C,y,US312902LX55,44858.68718,PKR
pensionfund,D,z,XS1696495024,89313.96839,THB
pensionfund,A,x,CL0002311901,51296.06219,GHS
pensionfund,B,y,GB00B68FL050,69355.0183,VND
pensionfund,C,z,US167562MS35,74709.48947,SAR
pensionfund,D,x,XS1566936180,74612.73843,ZMW
pensionfund,A,y,AU000000PPY9,3588.121857,GBP
pensionfund,B,z,SE0005851276,24938.48373,BWP
pensionfund,C,x,BE6252761448,22860.34591,BGN
pensionfund,D,y,US232769BL20,13260.15605,CLP
pensionfund,A,z,XS0416397338,86802.29538,AUD
pensionfund,B,x,DK0009769978,97283.49125,MAD
pensionfund,C,y,LU0837981223,64173.16575,JOD
pensionfund,D,z,LI0005564955,15911.71269,COP
pensionfund,A,x,CH0341732862,74436.27484,NOK
pensionfund,B,y,US36200RWC23,60293.76805,SAR
pensionfund,C,z,FR0013325073,66925.28063,PHP
pensionfund,D,x,LBCL18018658,55939.80249,MUR
pensionfund,A,y,US100216FS43,1044.623543,CHF
pensionfund,B,z,CH0304632505,12944.52035,BGN
pensionfund,C,x,INE316L01019,9913.660472,QAR
pensionfund,D,y,US64971WP536,68015.92993,HRK
pensionfund,A,z,US90349DAS18,71091.24243,CZK
pensionfund,B,x,US78955PCH64,45185.32549,OMR
pensionfund,C,y,GB00B9Z1M820,89222.55952,RUB
pensionfund,D,z,IL0010807530,25338.58976,ZMW
pensionfund,A,x,IT0005157802,63626.62135,EUR
pensionfund,B,y,BRMRSADBS0D8,30008.82022,PLN
pensionfund,C,z,US199492FB07,25181.29609,PKR
pensionfund,D,x,AU3CB0250520,25174.86935,JOD
pensionfund,A,y,US592112QB59,84041.93283,PLN
pensionfund,B,z,VGG6564A1057,28977.42281,LKR
pensionfund,C,x,AU000KFWHAE5,40494.27786,MXN
pensionfund,D,y,XS1843442622,22349.42752,THB
pensionfund,A,z,XS1493419193,73953.43647,HKD
pensionfund,B,x,BREQMADBS018,27202.56653,DKK
pensionfund,C,y,GB00BSM98843,16100.25611,EGP
pensionfund,D,z,CA988477AA34,33788.75395,HUF
pensionfund,A,x,US31297RH590,59308.40281,ZMW
pensionfund,B,y,JP1201581G90,74516.75634,PEN
pensionfund,C,z,US167736J998,41913.13588,COP
pensionfund,D,x,LU0873596463,93099.19009,TRY
pensionfund,A,y,US31410EQS09,7416.040876,PKR
pensionfund,B,z,US251510HN65,66610.51743,USD
pensionfund,C,x,US537363FY49,97148.22962,TWD
pensionfund,D,y,FR0010211037,84677.28731,NGN
pensionfund,A,z,US57629XBC11,49952.19848,ZMW
pensionfund,B,x,JP3869970008,27965.93492,SEK
pensionfund,C,y,US31390GCE52,86128.8738,CLP
pensionfund,D,z,US60416QFY52,66917.24995,BWP
pensionfund,A,x,CND10001MVF7,18669.38937,TWD
pensionfund,B,y,DE000A2AJGY2,83010.16187,OMR
pensionfund,C,z,US882723PS24,52834.39634,PKR
pensionfund,D,x,XS2114853455,85947.99377,RUB
pensionfund,A,y,DK0060522829,65058.26994,VND
pensionfund,B,z,US4787002N64,90087.22531,RSD
pensionfund,C,x,GB00BYXG9Q15,96809.80177,KWD
pensionfund,D,y,XS1725552928,4814.292595,IDR
pensionfund,A,z,US68218EAE41,39304.43229,MXN
pensionfund,B,x,US900123CM05,103.654146,JOD
pensionfund,C,y,FR0013301942,33528.64068,CHF
pensionfund,D,z,US198504YY21,18372.86595,CLP
pensionfund,A,x,US07384M6F46,60782.85925,BWP
pensionfund,B,y,US48300TAD46,3701.754993,SGD
pensionfund,C,z,XS1849220022,46334.47063,COP
pensionfund,D,x,RU0009831622,17004.78543,NZD
pensionfund,A,y,US3128MFDY13,11748.67373,KWD
pensionfund,B,z,US76110VQL52,89989.06735,BHD
pensionfund,C,x,US81527CAG24,80975.35347,IDR
pensionfund,D,y,US524803AV50,73057.24827,BDT
pensionfund,A,z,PLGETBK00012,24542.3336,SGD
pensionfund,B,x,US31288ALH67,30740.78197,EGP
pensionfund,C,y,FR0010250100,56457.59584,THB
pensionfund,D,z,MX91TI000010,24898.55144,TRY
pensionfund,A,x,US31396VSS87,26125.19523,HKD
pensionfund,B,y,US65441VAA98,79685.961,HKD
pensionfund,C,z,LU0827890145,55738.42991,ZAR
pensionfund,D,x,US3138MACM86,93449.44062,PLN
pensionfund,A,y,US735389ZW13,55980.84745,INR
pensionfund,B,z,TG0000001064,43767.94574,BRL
pensionfund,C,x,NL0009175215,20820.47367,CAD
pensionfund,D,y,NA000A1Z5D94,33671.65143,RUB
pensionfund,A,z,DK0016283997,98451.77263,PLN
pensionfund,B,x,US45656TAW80,66028.75127,MXN
pensionfund,C,y,DE0009763235,39332.59048,GHS
pensionfund,D,z,BRCEBRACNOR5,69700.87462,AED
pensionfund,A,x,US38374UC744,67338.32932,DKK
pensionfund,B,y,US31414UG696,48714.17053,JOD
pensionfund,C,z,US31335AXD52,3503.767639,MXN
pensionfund,D,x,US875301GH06,42439.50316,DOP
pensionfund,A,y,US7612323052,7427.712221,USD
pensionfund,B,z,US31412LD233,99209.17326,TRY
pensionfund,C,x,CA438121AS48,11592.1571,BHD
pensionfund,D,y,GB00B88V3X40,53410.7292,MAD
pensionfund,A,z,US912810EQ77,62002.16417,BWP
pensionfund,B,x,JP2140001BC7,26710.714,TWD
pensionfund,C,y,CS0009005657,43413.45686,MAD
pensionfund,D,z,US46633LBS97,45482.37787,EGP
pensionfund,A,x,FR0012020782,3273.98183,QAR
pensionfund,B,y,US61751NAJ19,73632.94273,OMR
pensionfund,C,z,US170704NG15,48694.39757,THB
pensionfund,D,x,US3138WFW361,62167.67374,CAD
pensionfund,A,y,VN000000PHH2,69000.29866,OMR
pensionfund,B,z,US01757LER33,61558.05278,VND
pensionfund,C,x,IE0002361404,41182.80646,PEN
pensionfund,D,y,SG6Z68990563,24344.51192,INR
pensionfund,A,z,FR0011032754,98868.92052,BWP
pensionfund,B,x,US0538013048,18794.98874,BDT
pensionfund,C,y,CA505443AX97,177.3597562,TRY
pensionfund,D,z,US36297J5C45,38450.89604,INR
pensionfund,A,x,US3136AL2T72,54682.29181,ILS
pensionfund,B,y,US36202SFH67,33450.0058,JPY
pensionfund,C,z,GB00B8BV4509,13967.75152,NGN
pensionfund,D,x,US052501FN86,19830.20044,TWD
pensionfund,A,y,US31410LFB36,80196.01839,RON
pensionfund,B,z,US131347CN48,36532.96183,EGP
pensionfund,C,x,LU1480268660,2083.216541,MYR
pensionfund,D,y,US605024AM02,79951.9733,OMR
pensionfund,A,z,US36223GT748,24607.25624,CHF
pensionfund,B,x,LU0393873525,60104.71652,OMR
pensionfund,C,y,US3137AXY723,98018.4105,VND
pensionfund,D,z,CNE100002359,4278.72819,TWD
pensionfund,A,x,FR0012304459,76061.10099,KWD
pensionfund,B,y,IN3420160019,89536.79167,USD
pensionfund,C,z,CNE000000XC4,62904.39118,SGD
pensionfund,D,x,PTSON0AM0001,31110.46121,TWD
pensionfund,A,y,US640266FT46,92495.4077,PLN
pensionfund,B,z,XS1281837796,26388.8984,PHP
pensionfund,C,x,LU0185172052,48248.55067,RSD
pensionfund,D,y,US607763DC02,61763.31834,TRY
pensionfund,A,z,US36242DBM48,99086.10022,RUB
pensionfund,B,x,LU1787057923,14972.0768,MAD
pensionfund,C,y,US36210YXP59,3666.832569,LKR
pensionfund,D,z,US17310VAC46,57406.63948,EGP
pensionfund,A,x,US36202CNR06,92817.96159,JOD
pensionfund,B,y,US866854RH78,32746.25278,JPY
pensionfund,C,z,NO0006000207,34890.78727,NZD
pensionfund,D,x,US3140J5TW94,38950.46488,ZAR
pensionfund,A,y,US3140EBDR93,43941.58659,KRW
pensionfund,B,z,US419792DC72,89011.02291,KRW
pensionfund,C,x,KYG2606Y1026,22791.5638,KES
pensionfund,D,y,US717903H357,31072.93329,OMR
pensionfund,A,z,FI0008813316,91083.89004,INR
pensionfund,B,x,US590760PM07,48422.10069,MYR
pensionfund,C,y,US033280DX34,96426.17553,BDT
pensionfund,D,z,US098419LD43,14701.9681,CLP
pensionfund,A,x,UA4000087670,12708.96338,ARS
pensionfund,B,y,US3138WGVP66,40641.24174,NGN
pensionfund,C,z,CH0212937244,5456.413669,ZAR
pensionfund,D,x,CA55378N1078,63261.36725,SGD
pensionfund,A,y,GB00BKQV1G90,12725.02751,UYU
pensionfund,B,z,US298245KA84,42543.42162,KRW
pensionfund,C,x,US12667F5K78,96726.55479,ZAR
pensionfund,D,y,US047870FA35,46758.83443,TWD
pensionfund,A,z,US78012K7A94,62461.03283,KRW
pensionfund,B,x,XS2148404994,6977.710238,PEN
pensionfund,C,y,US68620R1077,30332.84527,BWP
pensionfund,D,z,US3620ARYL99,36067.22744,ZMW
pensionfund,A,x,US4943862049,60136.09701,BHD
pensionfund,B,y,US31393E3X52,88160.90166,RON
pensionfund,C,z,US38374NLY12,65538.96156,THB
pensionfund,D,x,US76113TAD28,58155.82306,CZK
pensionfund,A,y,GB00B68FGC22,53584.06056,NOK
pensionfund,B,z,US87265K1025,58906.24192,IDR
pensionfund,C,x,CL0002304195,52830.13581,MYR
pensionfund,D,y,US393505QR67,45302.61722,VND
pensionfund,A,z,TREISBR00014,47491.35981,AED
pensionfund,B,x,LU0252963979,81333.78096,BDT
pensionfund,C,y,JP2220003AA2,30026.89789,TRY
pensionfund,D,z,MX94BA070018,27224.13534,THB
pensionfund,A,x,FR0010451047,40560.57917,QAR
pensionfund,B,y,US3138ARX337,7864.216969,EUR
pensionfund,C,z,US16163FAG00,21799.58368,RON
pensionfund,D,x,MYL4677OO000,64780.16534,HRK
pensionfund,A,y,XS0801857821,38373.03461,PKR
pensionfund,B,z,GB0008854563,73879.59154,ARS
pensionfund,C,x,US39081HBS04,88833.08091,PEN
pensionfund,D,y,US83162CQP13,27439.68137,ARS
pensionfund,A,z,US202795HZ60,36204.37839,ILS
pensionfund,B,x,US31297SHS77,95694.94281,CNY
pensionfund,C,y,USN84413CL06,60481.73297,OMR
pensionfund,D,z,TW000A911073,69519.86124,TRY
pensionfund,A,x,US880081NX86,14286.05581,AED
pensionfund,B,y,US196632HF32,47996.04621,AUD
pensionfund,C,z,US3132HPZ490,88453.72388,ZAR
pensionfund,D,x,ARDEUT112083,76296.8182,CAD
pensionfund,A,y,US06849VAA17,41664.21067,DOP
pensionfund,B,z,US718546AL86,6074.718321,VND
pensionfund,C,x,US227178BQ20,55606.20479,GHS
pensionfund,D,y,US65137B1044,27388.75085,EGP
pensionfund,A,z,US9499211269,15870.64282,EUR
pensionfund,B,x,US010632MS33,51729.63491,TRY
pensionfund,C,y,US3137ACZ369,53353.84467,VND
pensionfund,D,z,US312913WW27,2606.18389,MUR
pensionfund,A,x,LU0497834936,82726.30855,TRY
pensionfund,B,y,US02209SBE28,93466.07074,DKK
pensionfund,C,z,DE0009797704,22915.17335,AED
pensionfund,D,x,CA7751091017,47108.39121,AED
pensionfund,A,y,US31388NTX48,90393.92465,CNY
pensionfund,B,z,US774268PB64,13271.58339,KRW
pensionfund,C,x,US939307HX52,28269.86581,SEK
pensionfund,D,y,US056752AR92,39184.53252,VND
pensionfund,A,z,GB0032728288,71885.27175,MXN
pensionfund,B,x,US48250JAG94,12519.53528,USD
pensionfund,C,y,INE864J01012,63975.80135,BWP
pensionfund,D,z,IDA000063309,36037.8384,DOP
pensionfund,A,x,SGXF16631917,79778.03194,CNY
pensionfund,B,y,US3138YMY864,58900.63457,HUF
pensionfund,C,z,CND100007LW3,42965.88544,HRK
pensionfund,D,x,US797355M684,30530.10353,OMR
pensionfund,A,y,US36204GK846,24474.79442,AED
pensionfund,B,z,XS1715237704,65531.69655,THB
pensionfund,C,x,US36250LAQ77,30502.43401,ZMW
pensionfund,D,y,US198072XG00,16013.88895,BHD
pensionfund,A,z,VNTD14240913,90394.67195,PKR
pensionfund,B,x,US3136AGAJ18,93135.26328,RSD
pensionfund,C,y,US871829AY37,34810.39923,THB
pensionfund,D,z,US456837AF06,69467.78451,ZMW
pensionfund,A,x,US64461XCC74,51192.8574,PKR
pensionfund,B,y,US452227JM47,61888.38208,TRY
pensionfund,C,z,US3132L65V98,97543.0266,BDT
pensionfund,D,x,GB0004330600,88184.09308,IDR
pensionfund,A,y,US29379VBY83,48098.11842,CHF
pensionfund,B,z,DE0003811501,58848.10405,RUB
pensionfund,C,x,US64972GSA30,95342.27091,CHF
pensionfund,D,y,FR0013399060,18842.32679,HRK
pensionfund,A,z,XS1442479819,78968.09361,BWP
pensionfund,B,x,US44988FAA84,28738.99513,OMR
pensionfund,C,y,US3132WE2V35,56870.39552,MXN
pensionfund,D,z,NZFBIDA015C8,51306.215,ZAR
pensionfund,A,x,CND100009DC8,30116.40775,PHP
pensionfund,B,y,US31414M7A86,3817.433236,IDR
pensionfund,C,z,US31298HXA12,920.7662219,EUR
pensionfund,D,x,US549310UL28,71162.62079,GBP
pensionfund,A,y,LU1089088402,20164.61768,BGN
pensionfund,B,z,IE00BGSXQQ02,90677.46524,ZAR
pensionfund,C,x,US19625CAC29,67559.42218,HRK
pensionfund,D,y,US25483VTL89,42419.57532,THB
pensionfund,A,z,US78355HBG39,80161.26609,MUR
pensionfund,B,x,US3136A27K30,56169.70988,HKD
pensionfund,C,y,US02765ULF92,11892.91218,MXN
pensionfund,D,z,LI0029698599,36222.79693,MXN
