MarketValue,Currency,ISIN
60847,CHF,KYG810871015
316861,CHF,KYG811511131
98826,CHF,KYG8116R1074
68030,CHF,KYG811801045
656707,CHF,KYG814771047
2501325,CHF,KYG8167W1380
39520,CHF,KYG818751094
865410,CHF,KYG8187G1055
1657149,CHF,KYG8190F1028
226351,CHF,KYG826001003
47300,CHF,KYG837851081
341909,CHF,KYG8406X1034
90087,CHF,KYG843961031
8915487,CHF,KYG8569A1067
246914,CHF,KYG857001054
185746,CHF,KYG8572D1135
3093164,CHF,KYG8586D1097
423020,CHF,KYG8655K1094
58249,CHF,KYG866171005
37891,CHF,KYG8676P1037
341598,CHF,KYG8701T1388
69976263,CHF,KYG875721634
363488,CHF,KYG876551170
75011,CHF,KYG8807B1068
251300,CHF,KYG8813K1085
56472,CHF,KYG884931042
72849,CHF,KYG886801060
424888,CHF,KYG8875G1029
45809,CHF,KYG887641085
866119,CHF,KYG8878S1030
120363,CHF,KYG888311134
81290,CHF,KYG888461038
110508,CHF,KYG889391069
400225,CHF,KYG8917X1218
148985,CHF,KYG8972T1067
467878,CHF,KYG898431096
96042,CHF,KYG910191363
27860,CHF,KYG910801045
778712,CHF,KYG9222R1065
396099,CHF,KYG931751005
440566,CHF,KYG9361V1086
84872,CHF,KYG939541085
173989,CHF,KYG9400C1116
2018485,CHF,KYG9431R1039
207393,CHF,KYG9463P1081
89659,CHF,KYG9544W1069
3580862,CHF,KYG9593A1040
6304959,CHF,KYG960071028
1850235,CHF,KYG970081090
113592,CHF,KYG9721M1033
191935,CHF,KYG972281037
256316,CHF,KYG9722R1011
36309,CHF,KYG972301090
1029750,CHF,KYG981491007
442222,CHF,KYG982771092
224646,CHF,KYG9827V1068
1297940,CHF,KYG9828G1082
621281,CHF,KYG9829N1025
290438,CHF,KYG9830F1063
2770804,CHF,KYG9830T1067
687221,CHF,KYG984191075
41698,CHF,KYG9841A1040
478238,CHF,KYG9884T1013
993575,CHF,KYG989221000
644227,CHF,KYG9894K1085
151326,CHF,KYG989761062
251241,CHF,KYG9897E1098
323792,CHF,KYG9T43R1023
422065,CHF,LI0315487269
590803,CHF,LI0355147575
3866509,CHF,LR0008862868
255754,CHF,LU0011857645
660012,CHF,LU0075646355
463417,CHF,LU0088087324
468971,CHF,LU0156801721
133178,CHF,LU0307018795
1513164,CHF,LU0383812293
16154,CHF,LU0445408270
390252,CHF,LU0569974404
683137,CHF,LU0584671464
486728,CHF,LU0775917882
917567,CHF,LU0974299876
235111,CHF,LU1057788488
355269,CHF,LU1066226637
1092981,CHF,LU1072616219
172087,CHF,LU1250154413
3325590,CHF,LU1598757687
844107,CHF,LU1642887738
2135648,CHF,LU1673108939
95414,CHF,LU1704650164
56956,CHF,LU1756447840
964030,CHF,MHY756381098
33810,CHF,MT0000780107
597240,CHF,MU0117U00026
253129,CHF,MX00CR000000
69806,CHF,MX00UN000002
2611536,CHF,MX01AC100006
189272,CHF,MX01AE010005
51718,CHF,MX01AG050009
44158,CHF,MX01AX040009
761881,CHF,MX01BM1B0000
362690,CHF,MX01CH170002
1007288,CHF,MX01GA000004
716232,CHF,MX01GC2M0006
857022,CHF,MX01GE0E0004
76152,CHF,MX01GI020004
224933,CHF,MX01HC000001
373943,CHF,MX01HE010008
627031,CHF,MX01IE060002
2167509,CHF,MX01KO000002
539942,CHF,MX01LA010006
206419,CHF,MX01LA050010
322051,CHF,MX01ME090003
86303,CHF,MX01NE000001
1774583,CHF,MX01OM000018
590674,CHF,MX01OR010004
612839,CHF,MX01PI000005
624982,CHF,MX01Q0000008
1018688,CHF,MX01R0000006
769091,CHF,MX01SI080038
60451,CHF,MX01TR0H0006
756671,CHF,MX01VE0M0003
473073,CHF,MX01VO000009
6113066,CHF,MX01WA000038
932664,CHF,MX41BB000000
431938,CHF,MXCFDA020005
133746,CHF,MXCFFI0T0005
805568,CHF,MXCFFI0U0002
634174,CHF,MXCFFI170008
1244823,CHF,MXCFFU000001
962356,CHF,MXCFTE0B0005
143106,CHF,MXFHFH020001
645389,CHF,MXP000511016
49321,CHF,MXP001161019
395038,CHF,MXP001391012
929706,CHF,MXP001661018
6645807,CHF,MXP001691213
3086703,CHF,MXP225611567
4856159,CHF,MXP320321310
434254,CHF,MXP369181377
729442,CHF,MXP370641013
3623380,CHF,MXP370711014
2399955,CHF,MXP370841019
370231,CHF,MXP461181085
866084,CHF,MXP4948K1056
670732,CHF,MXP495211262
1384433,CHF,MXP4987V1378
310937,CHF,MXP554091415
762489,CHF,MXP606941179
799180,CHF,MYL1015OO006
1506037,CHF,MYL1023OO000
575398,CHF,MYL1066OO009
279149,CHF,MYL1082OO006
6262687,CHF,MYL1155OO000
233171,CHF,MYL1171OO007
9216084,CHF,MYL1295OO004
428759,CHF,MYL1562OO007
347011,CHF,MYL1619OO005
267170,CHF,MYL1651OO008
736129,CHF,MYL1818OO003
589974,CHF,MYL1961OO001
58995,CHF,MYL2194OO008
190601,CHF,MYL2291OO002
2509827,CHF,MYL2445OO004
201226,CHF,MYL2488OO004
892956,CHF,MYL2836OO004
237630,CHF,MYL2852OO001
2877859,CHF,MYL3034OO005
27333,CHF,MYL3042OO008
2749586,CHF,MYL3182OO002
382198,CHF,MYL3336OO004
61763,CHF,MYL3395OO000
1240458,CHF,MYL3689OO006
639267,CHF,MYL3816OO005
292945,CHF,MYL3859OO005
77996,CHF,MYL3867OO008
5163187,CHF,MYL4065OO008
160289,CHF,MYL4162OO003
398572,CHF,MYL4197OO009
36264,CHF,MYL4324OO009
119473,CHF,MYL4588OO009
50592,CHF,MYL4634OO001
122310,CHF,MYL4677OO000
1565979,CHF,MYL4707OO005
574166,CHF,MYL4715OO008
466214,CHF,MYL4731OO005
298785,CHF,MYL4863OO006
449790,CHF,MYL5014OO005
616821,CHF,MYL5031OO009
361434,CHF,MYL5099OO006
254376,CHF,MYL5109TO002
319340,CHF,MYL5139OO000
75320,CHF,MYL5148OO001
533445,CHF,MYL5168OO009
590826,CHF,MYL5176TO001
1737815,CHF,MYL5183OO008
79665,CHF,MYL5199OO004
123598,CHF,MYL5210OO009
671458,CHF,MYL5211OO007
364254,CHF,MYL5212TO004
338763,CHF,MYL5218OO002
496244,CHF,MYL5222OO004
1455421,CHF,MYL5225OO007
804018,CHF,MYL5227TO002
68457,CHF,MYL5236OO004
97245,CHF,MYL5243OO000
185674,CHF,MYL5246OO003
367234,CHF,MYL5248OO009
58961,CHF,MYL5263OO008
74330,CHF,MYL5264OO006
591473,CHF,MYL5279OO004
37308,CHF,MYL5283OO006
669736,CHF,MYL5285OO001
180890,CHF,MYL5288OO005
4866405,CHF,MYL5347OO009
345112,CHF,MYL5398OO002
1812807,CHF,MYL5681OO001
57654,CHF,MYL5703OO003
1727643,CHF,MYL5819OO007
477355,CHF,MYL5878OO003
1633960,CHF,MYL6012OO008
1053653,CHF,MYL6033OO004
112133,CHF,MYL6139OO009
71803,CHF,MYL6599OO004
77538,CHF,MYL6633OO001
713196,CHF,MYL6888OO001
2090211,CHF,MYL6947OO005
349466,CHF,MYL6963OO002
91232,CHF,MYL7022OO006
305500,CHF,MYL7052OO003
331363,CHF,MYL7084OO006
104646,CHF,MYL7106OO007
466307,CHF,MYL7113OO003
501068,CHF,MYL7153OO009
89568,CHF,MYL7155OO004
124135,CHF,MYL7160OO004
42548,CHF,MYL7161OO002
732465,CHF,MYL7277OO006
790634,CHF,MYL7293OO003
64753,CHF,MYL8176OO009
176753,CHF,MYL8206OO004
245520,CHF,MYL8583OO006
214460,CHF,MYL8664OO004
388693,CHF,MYL8869OO009
85447,CHF,MYL8877OO002
56362,CHF,MYL9679OO001
134431,CHF,MYQ0097OO004
107718,CHF,MYQ0128OO007
428548,CHF,MYQ0138OO006
852536,CHF,MYQ0166OO007
1543766,CHF,NL0000008977
1856427,CHF,NL0000009082
4261972,CHF,NL0000009165
4312991,CHF,NL0000009538
2316861,CHF,NL0000009827
247027,CHF,NL0000200384
4836646,CHF,NL0000226223
8285037,CHF,NL0000235190
231661,CHF,NL0000288876
49628,CHF,NL0000288918
125052,CHF,NL0000289213
1790939,CHF,NL0000303709
1011530,CHF,NL0000334118
227835,CHF,NL0000337319
191147,CHF,NL0000352565
763530,CHF,NL0000360618
1769031,CHF,NL0000379121
9835250,CHF,NL0000388619
3601950,CHF,NL0000395903
5523097,CHF,NL0000687663
522873,CHF,NL0000852523
32883,CHF,NL0000852531
1023271,CHF,NL0000852564
538187,CHF,NL0000852580
125182,CHF,NL0000888691
431056,CHF,NL0006237562
850018,CHF,NL0006294274
989362,CHF,NL0009432491
4133048,CHF,NL0009434992
11433485,CHF,NL0009538784
1195692,CHF,NL0009693779
180166,CHF,NL0009739416
205394,CHF,NL0009767532
12207487,CHF,NL0010273215
107057,CHF,NL0010391025
1091421,CHF,NL0010545661
397506,CHF,NL0010558797
317363,CHF,NL0010583399
163557,CHF,NL0010696654
2609767,CHF,NL0010773842
108151,CHF,NL0010776944
932853,CHF,NL0010801007
1187231,CHF,NL0010832176
4373690,CHF,NL0010877643
455561,CHF,NL0010937058
1573651,CHF,NL0011031208
156659,CHF,NL0011279492
241494,CHF,NL0011327523
577064,CHF,NL0011333752
79398,CHF,NL0011375019
635463,CHF,NL0011540547
1874817,CHF,NL0011585146
9740517,CHF,NL0011794037
6960537,CHF,NL0011821202
776004,CHF,NL0011821392
494485,CHF,NL0011832936
1090635,CHF,NL0011872643
125762,CHF,NL0011872650
782520,CHF,NL0012015705
1252619,CHF,NL0012059018
1079062,CHF,NL0012169213
168092,CHF,NL0012170237
208552,CHF,NL0012294466
238326,CHF,NL0012365084
255552,CHF,NL0012650360
680595,CHF,NL0012866412
922504,CHF,NL0012969182
169547,CHF,NL0013056914
2247216,CHF,NL0013267909
119544,CHF,NL0013332471
3506184,CHF,NL0013654783
106168,CHF,NL0013995087
173730,CHF,NO0003043309
847269,CHF,NO0003053605
2296106,CHF,NO0003054108
265907,CHF,NO0003055501
773087,CHF,NO0003078800
404004,CHF,NO0003096208
2966112,CHF,NO0003733800
194529,CHF,NO0003921009
297787,CHF,NO0004822503
799009,CHF,NO0005052605
769469,CHF,NO0005668905
157788,CHF,NO0005806802
100382,CHF,NO0006000801
181264,CHF,NO0006390301
2167303,CHF,NO0010031479
3916302,CHF,NO0010063308
98510,CHF,NO0010073489
134190,CHF,NO0010081235
2581392,CHF,NO0010096985
86898,CHF,NO0010196140
133786,CHF,NO0010199151
765452,CHF,NO0010208051
62094,CHF,NO0010209331
256282,CHF,NO0010234552
646581,CHF,NO0010310956
631318,CHF,NO0010345853
84540,CHF,NO0010365521
205061,CHF,NO0010387004
2292499,CHF,NO0010582521
433511,CHF,NO0010631567
57386,CHF,NO0010633951
325792,CHF,NO0010657505
314349,CHF,NO0010715139
511722,CHF,NO0010716418
73186,CHF,NO0010716582
38140,CHF,NO0010716863
123157,CHF,NO0010735343
260776,CHF,NO0010736879
73807,CHF,NO0010739402
79951,CHF,NO0010816093
82960,CHF,NO0010840515
472799,CHF,NO0010844038
3698268,CHF,NZAIAE0002S6
591326,CHF,NZAIRE0001S2
762013,CHF,NZAPTE0001S3
397077,CHF,NZARGE0010S7
2219279,CHF,NZATME0002S8
1885525,CHF,NZCENE0001S6
960339,CHF,NZCNUE0001S2
806558,CHF,NZCPTE0001S9
3721927,CHF,NZFAPE0001S2
734512,CHF,NZFBUE0001S0
541584,CHF,NZGNEE0001S7
119755,CHF,NZHELE0001S9
1086742,CHF,NZIFTE0003S3
837953,CHF,NZKPGE0001S9
3446153,CHF,NZMELE0002S7
404728,CHF,NZMETE0001S2
1557278,CHF,NZMRPE0001S2
138204,CHF,NZNZRE0001S9
215537,CHF,NZPAYE0003S9
146208,CHF,NZRBDE0001S1
4184231,CHF,NZRYME0001S4
965622,CHF,NZSKCE0001S2
98674,CHF,NZSKTE0001S6
258802,CHF,NZSMLE0001S9
682180,CHF,NZSUME0001S0
3839273,CHF,NZTELE0001S4
573344,CHF,NZZELE0001S1
3602207,CHF,PA1436583006
63721,CHF,PAI69PA00017
23098,CHF,PAL1201471A1
1850095,CHF,PG0008579883
501132,CHF,PHY0001Z1040
1090078,CHF,PHY0005M1090
635121,CHF,PHY003341054
1098042,CHF,PHY0486V1154
1693018,CHF,PHY0488F1004
4188302,CHF,PHY077751022
617931,CHF,PHY0927M1046
2200507,CHF,PHY0967S1694
133633,CHF,PHY1234G1032
367958,CHF,PHY1765W1054
473217,CHF,PHY1973T1008
214801,CHF,PHY2105Y1083
44481,CHF,PHY223581083
98259,CHF,PHY249161019
520261,CHF,PHY2518H1143
369623,CHF,PHY272571498
344337,CHF,PHY290451046
30579,CHF,PHY4092J1026
1017311,CHF,PHY411571011
1180569,CHF,PHY444251177
2285250,CHF,PHY4466S1007
54301,CHF,PHY5369R1078
227899,CHF,PHY569991086
820316,CHF,PHY5764J1483
200322,CHF,PHY594811127
79832,CHF,PHY5953G1032
568394,CHF,PHY6028G1361
221395,CHF,PHY603051020
157063,CHF,PHY6885F1067
73690,CHF,PHY6980U1070
390286,CHF,PHY7072Q1032
279476,CHF,PHY731961264
361061,CHF,PHY7571C1000
1556693,CHF,PHY806761029
2504332,CHF,PHY8076N1120
614929,CHF,PHY9297P1004
540742,CHF,PHY9382G1068
427145,CHF,PHY9584X1055
40086,CHF,PK0005501017
31244,CHF,PK0008901016
52226,CHF,PK0009801017
27301,CHF,PK0010001011
556625,CHF,PK0012101017
269948,CHF,PK0022501016
318713,CHF,PK0023901017
296936,CHF,PK0053401011
38207,CHF,PK0054501017
302169,CHF,PK0055601014
38951,CHF,PK0061701014
472831,CHF,PK0065001015
279525,CHF,PK0071501016
38717,CHF,PK0078001010
61923,CHF,PK0078701015
135711,CHF,PK0080201012
418330,CHF,PK0081901016
388218,CHF,PK0085101019
300283,CHF,PK0099701010
490263,CHF,PLALIOR00045
222911,CHF,PLBIG0000016
397157,CHF,PLBRE0000012
423196,CHF,PLBUDMX00013
654399,CHF,PLBZ00000044
251692,CHF,PLCCC0000016
3683970,CHF,PLCFRPT00013
274676,CHF,PLCIECH00018
430555,CHF,PLDINPL00011
356536,CHF,PLENEA000013
294298,CHF,PLENERG00022
397908,CHF,PLEURCH00011
197151,CHF,PLFAMUR00012
95309,CHF,PLGPW0000017
249087,CHF,PLJSW0000015
2279891,CHF,PLKGHM000017
665960,CHF,PLKRK0000010
911047,CHF,PLLOTOS00025
1118544,CHF,PLLPP0000011
1424054,CHF,PLOPTTC00011
2284410,CHF,PLPEKAO00016
1699688,CHF,PLPGER000010
456641,CHF,PLPGNIG00014
3101433,CHF,PLPKN0000018
2510265,CHF,PLPKO0000016
60665,CHF,PLPKPCR00011
2174694,CHF,PLPZU0000011
923531,CHF,PLSOFTB00016
333938,CHF,PLTAURN00011
985036,CHF,PLTLKPL00017
90946,CHF,PLTRFRM00018
268717,CHF,PLZATRM00012
306157,CHF,PR30040P1032
149720,CHF,PR3186727065
111707,CHF,PR67103X1020
808699,CHF,PR7331747001
200337,CHF,PR8967491088
125808,CHF,PTALT0AE0002
436276,CHF,PTBCP0AM0015
182557,CHF,PTCTT0AM0001
1900499,CHF,PTEDP0AM0009
1322994,CHF,PTGAL0AM0009
457555,CHF,PTJMT0AE0001
64089,CHF,PTMEN0AE0005
92158,CHF,PTPTI0AM0006
132575,CHF,PTREL0AM0008
133026,CHF,PTSEM0AM0004
66468,CHF,PTSON0AM0001
341176,CHF,PTZON0AM0006
1719636,CHF,QA0001200771
106951,CHF,QA0006929754
841109,CHF,QA0006929770
2627973,CHF,QA0006929812
339942,CHF,QA0006929838
2770805,CHF,QA0006929853
947300,CHF,QA0006929879
9535120,CHF,QA0006929895
91181,CHF,QA0007227687
729973,CHF,QA0007227695
1224285,CHF,QA0007227737
683348,CHF,QA0007227752
400885,CHF,QA000A0KD6H9
2953010,CHF,QA000A0KD6J5
1342441,CHF,QA000A0KD6K3
1391779,CHF,QA000A0KD6L1
662000,CHF,QA000A0KD6M9
3349980,CHF,QA000A0M8VM3
500218,CHF,QA000A0Q5NE9
342833,CHF,QA000A0Q6LH4
141834,CHF,QA000A0YDSW8
433126,CHF,QA000M2522L9
798381,CHF,QA000VSUG130
1116277,CHF,RU0007252813
4867127,CHF,RU0007288411
30188415,CHF,RU0007661625
4459737,CHF,RU0008926258
765821,CHF,RU0008943394
295936,CHF,RU0008958863
18052946,CHF,RU0009024277
3152422,CHF,RU0009029524
16488387,CHF,RU0009029540
4652883,CHF,RU0009033591
698845,CHF,RU0009046452
817058,CHF,RU0009046510
678702,CHF,RU0009062285
1068088,CHF,RU0009084396
710954,CHF,RU0009091573
46660,CHF,RU000A0F5UN3
4187172,CHF,RU000A0J2Q06
3702404,CHF,RU000A0JNAA8
66112,CHF,RU000A0JNG55
455479,CHF,RU000A0JNGA5
654776,CHF,RU000A0JP5V6
478082,CHF,RU000A0JPGA0
2957378,CHF,RU000A0JPNM1
535245,CHF,RU000A0JR4A1
453405,CHF,RU000A0JSQ90
330726,CHF,RU000A0JUG31
416769,CHF,RU000A0JVW89
331419,CHF,SA0007870039
102095,CHF,SA0007870047
337390,CHF,SA0007870062
57444,CHF,SA0007870104
1856091,CHF,SA0007879048
589431,CHF,SA0007879055
1703959,CHF,SA0007879089
2069829,CHF,SA0007879097
1036026,CHF,SA0007879105
6918894,CHF,SA0007879113
7198110,CHF,SA0007879121
1398334,CHF,SA0007879139
96925,CHF,SA0007879154
615273,CHF,SA0007879162
323416,CHF,SA0007879170
142682,CHF,SA0007879188
108184,CHF,SA0007879196
86866,CHF,SA0007879345
93335,CHF,SA0007879402
494712,CHF,SA0007879451
365346,CHF,SA0007879469
522960,CHF,SA0007879493
974867,CHF,SA0007879501
618381,CHF,SA0007879519
141002,CHF,SA0007879527
6268756,CHF,SA0007879543
1751608,CHF,SA0007879550
101768,CHF,SA0007879568
123561,CHF,SA0007879683
1319947,CHF,SA0007879782
410215,CHF,SA0007879915
377975,CHF,SA000A0B89Q3
4699363,CHF,SA000A0BLA62
1465425,CHF,SA000A0D9HK3
872252,CHF,SA000A0DM9P2
728350,CHF,SA000A0DPSH3
216498,CHF,SA000A0EAXM3
867650,CHF,SA000A0ETHT1
1227246,CHF,SA000A0HNF36
166934,CHF,SA000A0HNGZ6
607414,CHF,SA000A0JK5M3
227285,CHF,SA000A0KDVM8
393683,CHF,SA000A0KFKK0
382588,CHF,SA000A0LB2R6
367550,CHF,SA000A0LE310
560196,CHF,SA000A0MQCJ2
116823,CHF,SA000A0MWH44
777903,CHF,SA11U0S23612
278674,CHF,SA120GAH5617
653946,CHF,SA121053DR18
870394,CHF,SA1210540914
4528281,CHF,SA122050HV19
846071,CHF,SA1230K1UGH7
1247756,CHF,SA123GA0ITH7
106546,CHF,SA12A0540J14
971839,CHF,SA12C051UH11
111256,CHF,SA12GGPITP13
449643,CHF,SA12U0RHUHH8
83311,CHF,SA132051ET14
679594,CHF,SA132GSGS910
2138789,CHF,SA1330R2TQ16
280400,CHF,SA134G51ETH6
356759,CHF,SA135G51UI10
207700,CHF,SA136051EU12
284042,CHF,SA139051UIH0
297929,CHF,SA13J051UJH4
4154908,CHF,SA13L050IE10
60695,CHF,SA13Q051UK14
85913,CHF,SA141H01UKH9
401113,CHF,SA14K0Q0SJ16
100060,CHF,SA14QH2GSJH8
2359940,CHF,SA14TG012N13
1372754,CHF,SE0000103699
486150,CHF,SE0000103814
296795,CHF,SE0000106205
2252950,CHF,SE0000106270
704689,CHF,SE0000107203
3509704,CHF,SE0000107419
1842509,CHF,SE0000108227
2972950,CHF,SE0000108656
1687874,CHF,SE0000108847
156289,CHF,SE0000109811
83431,CHF,SE0000111940
692067,CHF,SE0000112385
1255606,CHF,SE0000112724
1762865,CHF,SE0000113250
873000,CHF,SE0000114837
6233989,CHF,SE0000115446
240552,CHF,SE0000117970
372226,CHF,SE0000120669
115872,CHF,SE0000135485
2364071,CHF,SE0000148884
1349869,CHF,SE0000163594
939651,CHF,SE0000163628
361851,CHF,SE0000170375
165908,CHF,SE0000171100
103847,CHF,SE0000191827
210881,CHF,SE0000195810
913845,CHF,SE0000202624
1865832,CHF,SE0000242455
1240535,CHF,SE0000310336
149830,CHF,SE0000375115
1407821,CHF,SE0000379190
133513,CHF,SE0000412371
281273,CHF,SE0000454746
1104665,CHF,SE0000455057
80315,CHF,SE0000470395
654770,CHF,SE0000489098
552025,CHF,SE0000549412
57666,CHF,SE0000584948
2440529,CHF,SE0000652216
1942357,CHF,SE0000667891
4986806,CHF,SE0000667925
70629,CHF,SE0000683484
823782,CHF,SE0000695876
241530,CHF,SE0000806994
783616,CHF,SE0000825820
504260,CHF,SE0000862997
664236,CHF,SE0000872095
570418,CHF,SE0000936478
259972,CHF,SE0000949331
945692,CHF,SE0001174970
765720,CHF,SE0001515552
86927,CHF,SE0001634262
403487,CHF,SE0001662230
86875,CHF,SE0001664707
95363,CHF,SE0001852419
73929,CHF,SE0001966656
38040,CHF,SE0002110064
45069,CHF,SE0002148817
145235,CHF,SE0002591420
243710,CHF,SE0002626861
714302,CHF,SE0002683557
60709,CHF,SE0003366871
2017034,CHF,SE0005190238
236062,CHF,SE0005594728
145961,CHF,SE0005677135
88595,CHF,SE0005757267
117007,CHF,SE0005999760
596892,CHF,SE0005999836
46600,CHF,SE0006220018
106954,CHF,SE0006288015
655134,CHF,SE0006370730
689313,CHF,SE0006422390
56738,CHF,SE0006425815
40239,CHF,SE0006509949
134576,CHF,SE0006593919
77536,CHF,SE0006625471
39778,CHF,SE0006887063
551213,CHF,SE0006993770
577997,CHF,SE0007074281
328358,CHF,SE0007074844
465886,CHF,SE0007100359
3677302,CHF,SE0007100581
2983242,CHF,SE0007100599
498676,CHF,SE0007126115
51352,CHF,SE0007158910
231312,CHF,SE0007185418
37133,CHF,SE0007464888
517155,CHF,SE0007491303
103784,CHF,SE0007640156
100370,CHF,SE0007665823
80984,CHF,SE0007666110
800934,CHF,SE0007691613
82837,CHF,SE0007704788
331385,CHF,SE0007871645
258307,CHF,SE0008091581
47499,CHF,SE0008091904
1040874,CHF,SE0008321293
50381,CHF,SE0008321608
208465,CHF,SE0009921588
3136069,CHF,SE0009922164
237880,CHF,SE0010468116
769570,CHF,SE0011090018
199299,CHF,SE0011116508
2380533,CHF,SE0011166610
1427958,CHF,SE0011166628
792323,CHF,SE0011166933
488047,CHF,SE0011166941
911779,CHF,SE0011166974
586610,CHF,SE0011205194
314668,CHF,SE0011205202
833692,CHF,SE0011337708
240561,CHF,SE0011426428
525569,CHF,SE0012116390
204652,CHF,SE0012141687
231727,CHF,SE0012454072
123191,CHF,SE0012454379
76200,CHF,SE0012455525
1177822,CHF,SE0012455673
743141,CHF,SE0012673267
54583,CHF,SE0012729366
249132,CHF,SE0013121589
646207,CHF,SE0013256682
2209623,CHF,SG0531000230
272015,CHF,SG1AA5000001
211142,CHF,SG1AB5000009
94230,CHF,SG1AB9000005
924062,CHF,SG1AF6000009
2698293,CHF,SG1B51001017
116832,CHF,SG1BI7000000
382688,CHF,SG1CH4000003
844854,CHF,SG1CI9000006
163169,CHF,SG1DG3000004
1209051,CHF,SG1DH9000006
45761,CHF,SG1ED2000000
3182708,CHF,SG1F60858221
100014,CHF,SG1H36875612
446306,CHF,SG1H97877952
632209,CHF,SG1I52882764
331430,CHF,SG1I53882771
3760028,CHF,SG1J26887955
3315403,CHF,SG1J27887962
332254,CHF,SG1K66001688
18669358,CHF,SG1L01001701
14976643,CHF,SG1M31001969
2876703,CHF,SG1M51904654
4000282,CHF,SG1M77906915
1042537,CHF,SG1N31909426
522310,CHF,SG1N89910219
1737483,CHF,SG1P32918333
763376,CHF,SG1P66918738
702505,CHF,SG1Q52922370
702570,CHF,SG1R50925390
999852,CHF,SG1R89002252
186882,CHF,SG1R95002270
1753910,CHF,SG1S03926213
16071477,CHF,SG1S04926220
429069,CHF,SG1S18926810
125788,CHF,SG1S76928401
774067,CHF,SG1S83002349
176333,CHF,SG1T06929205
612417,CHF,SG1T08929278
914150,CHF,SG1T22929874
6108374,CHF,SG1T56930848
271523,CHF,SG1T57930854
864896,CHF,SG1T60930966
517173,CHF,SG1T66931158
491145,CHF,SG1T70931228
193501,CHF,SG1T74931364
9972940,CHF,SG1T75931496
408008,CHF,SG1U25933169
206366,CHF,SG1U27933225
814441,CHF,SG1U48933923
2739121,CHF,SG1U68934629
1017098,CHF,SG1U76934819
42056,CHF,SG1V07936171
353620,CHF,SG1V12936232
552298,CHF,SG1V52937132
3269200,CHF,SG1V61937297
166328,CHF,SG1W27938677
404328,CHF,SG1W35938974
266259,CHF,SG1Z70955880
163958,CHF,SG2B80958517
1449043,CHF,SG2C32962814
174579,CHF,SG2C57965205
453314,CHF,SG2C81967185
486544,CHF,SG2D00968206
2094485,CHF,SG2D18969584
331298,CHF,SG2D54973185
132277,CHF,SG2E67980267
347470,CHF,SG2F05983695
224302,CHF,SG2F08984575
111618,CHF,SG2F25986140
1057751,CHF,SG2F55990442
369792,CHF,SG2G02994595
162748,CHF,SG2G07995670
476910,CHF,SG2G60000004
595240,CHF,SG9999000020
1325681,CHF,SG9999015267
17152,CHF,SGXC28500103
162783,CHF,SGXC75818630
3448634,CHF,SGXE21576413
952776,CHF,TH0001010014
135002,CHF,TH0001010R16
446846,CHF,TH0002010Z14
4053979,CHF,TH0003010Z12
1115374,CHF,TH0015010018
52233,CHF,TH0016010009
2679369,CHF,TH0016010017
236680,CHF,TH0068010Z15
430314,CHF,TH0083B10Z10
2695256,CHF,TH0101A10Z19
94407,CHF,TH0120010Y15
376164,CHF,TH0121010019
430078,CHF,TH0122C10Z12
1024122,CHF,TH0128B10Z17
48334,CHF,TH0136010Z10
721042,CHF,TH0143010Z16
2429877,CHF,TH0150010Z11
138692,CHF,TH0152A10Z17
2179378,CHF,TH0168A10Z19
131495,CHF,TH0176B10Z18
2769519,CHF,TH0201A10Y19
419353,CHF,TH0209010Z15
106183,CHF,TH0212A10Z15
176617,CHF,TH0219010Z14
5524969,CHF,TH0221B10Z13
313548,CHF,TH0245010010
201243,CHF,TH0254A10Z14
572857,CHF,TH0256A10Z12
6762168,CHF,TH0264A10Z12
1263563,CHF,TH0268010Z03
3230865,CHF,TH0268010Z11
47958,CHF,TH0278A10Z16
523813,CHF,TH0279010Y19
274954,CHF,TH0285A10Z17
49536,CHF,TH0285B10Z16
69666,CHF,TH0297010Z10
374180,CHF,TH0307010Z17
405029,CHF,TH0308010Y16
543273,CHF,TH0324B10Z19
70438,CHF,TH0329C10Z13
1449899,CHF,TH0355A10Z12
79924,CHF,TH0363010Z10
656043,CHF,TH0371010Z13
440069,CHF,TH0375010Z14
458931,CHF,TH0418G10Z11
799825,CHF,TH0420010Y19
60168,CHF,TH0438010Z10
1952808,CHF,TH0450010Y16
59315,CHF,TH0456010Z12
935241,CHF,TH0465010005
2508821,CHF,TH0465010013
387549,CHF,TH0471010Y12
74200,CHF,TH0475010Z12
552878,CHF,TH0480B10Z19
3449677,CHF,TH0481B10Z18
572160,CHF,TH0530010Z14
70692,CHF,TH0535010Z13
266140,CHF,TH0554010Z14
74608,CHF,TH0566B10Z16
437821,CHF,TH0577C10Z12
83752,CHF,TH0592010Z14
127308,CHF,TH0616010Z11
431335,CHF,TH0617A10Z16
426954,CHF,TH0637010Y18
4391213,CHF,TH0646010Z18
2579778,CHF,TH0661010015
369863,CHF,TH0664010Z11
50432,CHF,TH0669010Z10
379492,CHF,TH0671010Z16
98943,CHF,TH0697010Z11
321474,CHF,TH0699010011
62866,CHF,TH0705B10Z18
6716102,CHF,TH0737010Y16
37612,CHF,TH0747A10Z19
6845606,CHF,TH0765010Z16
29826,CHF,TH0788010013
694693,CHF,TH0796010013
655414,CHF,TH0808010Y15
43548,CHF,TH0815010010
74117,CHF,TH0828A10Z11
82441,CHF,TH0833010Y13
